전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
토목공학,26,,,,,,3,2,,2,,2,4,2,2,1,2,770,1,1,2050100,2002400,2019400,1,1,1,2,4,4,4,5,4,4,3,3,4,2,2,7,1,3,6,1,3,3,3.4,4
토목공학,26,,,,,,,2,,2,,2,6,2,2,1,2,,1,2,,,,1,2,2,2,4,4,2,4,4,5,5,4,3,4,3,6,2,2,4,1,3,3,3.4,3
토목공학,27,2,200,3,2,2,,2,,2,,2,6,2,2,1,2,,1,1,2050100,2017600,,1,2,2,2,5,3,4,3,5,5,5,5,5,4,5,6,2,4,5,1,3,3,3.9,4
토목공학,24,,,,,,,2,,2,,1,1,2,2,2,2,900,1,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,3,3,1,3,3,3.5,5
토목공학,26,2,230,2,5,1,,2,,2,,2,4,2,2,2,2,800,1,1,2050100,,,1,2,2,2,5,5,4,4,4,5,4,5,5,3,4,8,2,5,5,4,4,3,3.8,5
토목공학,26,2,250,4,4,1,,2,,2,,2,4,2,2,2,2,,1,2,,,,1,2,2,2,5,5,4,5,4,4,4,3,3,3,3,7,1,4,5,3,4,3,3.5,3
토목공학,24,2,180,2,4,2,,2,,2,,6,,2,2,1,2,600,1,1,2050100,4158400,,1,2,2,1,4,5,5,4,4,4,3,3,3,3,3,5,2,4,4,3,4,3,3.9,3
토목공학,26,2,350,5,5,1,,2,,2,,2,4,1,2,2,2,705,2,1,2011900,2084200,2019400,1,2,2,2,5,3,4,3,4,5,5,4,4,3,4,6,2,3,7,1,4,3,3.5,4
토목공학,28,,,,,,,2,,2,,2,8,1,2,2,2,,2,1,2050100,2088500,,2,,,,5,5,5,5,5,5,5,5,3,3,3,7,2,4,4,1,5,3,3.7,5
토목공학,27,,,,,,,2,,2,,2,8,2,2,1,2,,2,2,,,,1,2,2,2,4,3,4,4,4,5,4,4,3,3,3,7,2,3,4,3,5,3,2.9,4
토목공학,27,2,245,2,5,1,,2,,2,,2,6,2,2,1,2,700,2,1,2023900,2023900,,2,,,,5,5,5,5,5,4,5,5,5,4,4,6,2,4,6,1,5,3,3.9,4
토목공학,27,2,240,4,4,1,,2,,2,,2,6,2,2,1,2,,2,1,2026500,2036900,,2,,,,5,3,4,4,4,4,5,5,3,4,3,7,1,4,7,3,5,3,3,5
토목공학,26,2,220,2,2,1,,2,,2,,2,4,2,2,1,2,,1,1,2048500,2050100,,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,1,3,7,4,5,3,4,5
토목공학,26,2,300,4,4,1,,2,,2,,2,4,2,2,1,1,,1,2,,,,2,,,,5,4,4,4,4,3,4,4,4,3,4,7,2,4,4,4,5,3,3.2,4
토목공학,26,2,203,3,4,1,,2,,2,,2,6,2,2,1,2,,2,2,,,,2,,,,4,4,3,3,3,4,3,3,2,4,3,7,2,3,4,4,5,3,3.1,4
도시공학,25,,,,,,,1,경영·국제통상·행정학과군,2,,1,2,2,1,1,2,900,2,2,,,,1,2,2,2,4,4,4,4,5,5,4,4,4,4,3,8,2,3,6,3,1,3,3.9,4
도시공학,26,,,,,,,2,,2,,2,4,2,1,2,2,,2,1,2012300,,,2,,,,4,4,5,5,5,3,4,4,4,3,5,5,1,3,6,3,1,3,3.5,3
도시공학,28,2,370,5,5,2,,2,,2,,6,3,2,2,1,2,855,2,2,,,,2,,,,5,5,5,5,5,5,5,5,3,5,5,6,2,5,5,3,1,3,3.6,3
도시공학,25,2,220,3,2,1,,2,,2,,1,2,2,2,1,2,,2,1,2012300,,,2,,,,5,3,1,4,5,5,5,5,1,4,3,6,2,1,3,1,2,3,3.5,3
도시공학,26,,,,,,0,2,,2,,2,4,2,2,1,2,775,2,2,,,,1,1,2,1,4,5,3,3,4,5,5,5,3,3,3,7,2,3,7,1,2,3,3.6,5
도시공학,25,2,200,3,2,1,,2,,2,,1,2,1,2,1,1,,1,1,2039800,,,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,4,6,1,2,3,3.8,1
도시공학,26,2,233,3,5,1,,2,,2,,2,6,2,2,1,2,,1,1,2012300,,,2,,,,4,4,4,4,4,5,4,4,3,3,4,5,2,4,4,1,3,3,3.7,4
도시공학,27,2,200,3,4,1,,2,,2,,2,4,1,2,1,2,,2,2,,,,1,1,2,2,4,3,3,4,4,4,4,4,3,3,3,6,2,4,5,1,3,3,3.5,4
도시공학,27,2,150,2,4,2,,2,,2,,2,6,2,2,2,2,,2,1,4111804,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,2,5,3,3,3,3.5,3
도시공학,24,2,220,2,1,1,,2,,1,소프트웨어공학과,1,,2,2,1,2,880,2,1,2039800,2012300,,1,2,2,2,4,4,4,5,5,5,5,5,5,5,3,7,2,4,5,1,3,3,3.9,3
도시공학,25,,,,,,,2,,2,,1,2,2,2,1,2,,1,2,,,,2,,,,5,3,2,4,4,5,5,5,3,3,3,7,2,1,2,1,3,2,3.5,3
도시공학,26,1,150,5,2,2,,2,,2,,2,4,2,2,2,2,,1,1,2061500,,,1,2,2,2,5,2,2,2,3,5,5,3,3,4,2,6,2,3,4,1,4,3,3.9,3
도시공학,27,2,210,2,4,2,,2,,2,,2,7,2,2,2,2,,2,2,,,,1,2,2,2,5,5,4,4,4,5,5,5,3,3,2,7,1,3,7,1,4,3,3.1,5
도시공학,26,,,,,,,2,,2,,2,4,2,1,2,2,625,1,1,2012300,,,2,,,,5,4,4,3,4,5,5,5,4,5,4,7,2,4,7,1,4,3,3.8,5
도시공학,25,2,170,4,4,2,,2,,2,,1,2,2,2,2,2,,2,2,,,,2,,,,4,3,3,3,3,4,3,4,3,4,3,6,2,3,5,1,4,3,3.8,3
도시공학,27,2,200,4,4,2,,2,,2,,2,6,2,2,2,2,,1,2,,,,2,,,,5,5,4,5,4,4,5,5,4,4,4,6,1,4,5,3,4,3,3.8,3
도시공학,26,2,154,3,5,2,,2,,2,,1,2,2,2,1,1,835,1,1,4149200,4158400,2007400,1,2,1,1,4,3,4,4,5,5,5,4,4,5,5,7,2,3,7,1,4,3,4.3,4
도시공학,26,2,280,5,2,2,,1,경영학과,2,,2,5,2,2,2,1,850,2,2,,,,2,,,,4,4,2,5,5,4,4,4,3,4,4,7,2,3,6,5,5,3,4.1,5
도시공학,26,,,,,,,2,,2,,2,6,2,1,1,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,4,3,5,4,6,2,3,7,3,5,1,3,4
지상교통공학,26,,,,,,1,2,,2,,2,4,2,2,1,2,,2,1,2007400,4149200,,2,,,,3,4,4,4,4,4,4,4,3,3,4,8,1,3,5,1,2,3,3.8,5
지상교통공학,30,2,265,3,1,2,,1,공학대학 기계공학과,2,,3,,2,2,1,1,850,1,1,2032700,,,1,1,2,1,4,5,5,4,5,5,5,5,5,5,5,6,1,4,5,1,2,3,3.4,5
지상교통공학,26,2,250,5,5,1,,2,,2,,2,5,2,2,1,2,,1,1,1016000,,,1,2,2,1,5,5,5,5,5,5,5,5,5,5,5,8,2,3,7,3,3,3,3.8,2
지상교통공학,26,2,230,4,1,1,,2,,2,,2,4,2,2,2,2,,1,1,2032700,,,1,1,2,2,4,4,3,4,4,4,4,4,5,4,4,8,2,2,6,3,3,3,3.8,4
지상교통공학,25,1,72,3,1,2,,2,,1,글로벌커뮤니케이션·컬쳐전공,2,4,2,2,1,2,730,1,1,2035900,4149200,4176800,1,2,2,1,4,3,4,4,4,4,4,4,4,4,4,8,2,3,5,1,3,3,3.6,5
지상교통공학,25,2,250,3,3,1,,2,,1,철도차량시스템학과,2,4,2,2,1,2,,1,1,1016000,,,1,1,2,1,4,5,5,5,5,5,5,5,5,5,3,4,2,2,4,3,3,3,3.7,3
지상교통공학,26,2,230,2,4,1,,2,,2,,2,4,2,2,1,2,,1,1,1016000,,,1,2,2,2,4,3,3,3,4,4,4,4,3,3,3,7,2,3,4,1,4,3,3.6,4
지상교통공학,26,1,120,5,2,2,,2,,2,,2,4,2,2,1,2,,2,1,4149200,,,2,,,,5,5,1,5,5,5,5,5,3,5,5,7,2,4,7,3,4,3,3.5,5
지상교통공학,27,2,216,2,5,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,4,4,5,3,3,5,5,5,4,5,5,8,2,4,7,3,4,3,3,5
항공학,27,,,,,,,2,,2,,2,6,2,2,1,2,932,2,2,,,,2,,,,5,4,3,4,4,4,4,4,1,4,2,7,2,4,7,3,1,2,3.3,4
항공학,26,2,380,3,4,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,1,2,2,1,4,5,5,5,4,4,4,4,4,3,4,7,2,3,5,4,1,2,3.6,4
항공학,22,,,,,,,2,,2,,2,1,2,2,1,2,850,1,1,2039700,,,2,,,,4,5,5,4,4,4,5,4,3,4,4,7,2,4,5,1,1,2,4,4
항공학,26,,,,,,,2,,2,,2,4,1,2,1,2,755,1,2,,,,1,1,2,2,3,2,1,5,5,5,3,5,5,3,3,6,2,2,6,1,1,3,3.7,3
항공학,29,,,,,,,2,,2,,2,4,2,2,1,2,600,1,2,,,,1,2,2,2,5,5,2,5,5,5,4,4,4,5,4,6,1,5,5,3,2,3,3,3
항공학,25,2,200,4,1,2,,2,,2,,8,2,2,2,2,2,765,1,2,,,,2,,,,5,3,4,5,5,5,5,5,4,3,5,6,1,4,5,1,2,3,3.6,4
항공학,27,2,220,2,1,1,,2,,2,,8,,2,2,1,2,785,2,2,,,,1,2,1,1,5,5,1,5,5,1,2,3,4,4,4,7,2,2,4,4,2,3,3.5,5
항공학,27,2,360,5,4,1,,2,,2,,2,6,2,2,1,2,890,1,1,4149200,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,3,5,4,2,3,3.3,4
항공학,27,,,,,,,2,,2,,1,2,2,2,1,2,980,2,2,,,,2,,,,3,5,5,5,4,5,5,3,5,5,5,6,2,3,6,4,2,3,3.9,3
항공학,25,2,90,2,5,2,,2,,2,,7,,2,1,1,2,980,2,2,,,,2,,,,4,5,5,4,4,4,3,3,3,3,4,5,2,2,6,4,3,2,3.7,5
항공학,29,2,320,3,5,1,,2,,2,,2,10,2,2,1,1,,2,1,1017500,1006100,,1,2,2,2,5,4,4,3,4,5,4,4,3,3,3,6,2,4,4,3,3,3,4.2,4
항공학,28,2,300,2,3,2,,2,,2,,2,4,1,2,2,2,,2,2,,,,2,,,,4,5,5,3,3,4,4,4,3,3,4,4,1,4,3,4,3,3,3.7,2
항공학,26,2,750,5,5,1,,2,,2,,2,4,2,2,1,1,950,1,1,1010800,1006100,1014100,2,,,,5,5,5,4,5,5,5,4,3,3,5,6,1,3,6,1,3,3,4.1,5
항공학,27,2,240,3,1,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,4,5,1,5,5,4,4,5,5,5,3,5,2,4,5,3,3,3,3.5,4
항공학,25,2,190,3,1,2,,2,,2,,8,,2,1,1,2,,1,1,1010800,4173300,1014100,1,2,1,2,3,5,5,5,5,5,5,5,5,5,5,6,1,4,6,4,3,3,3.5,3
항공학,27,2,280,3,2,1,,2,,2,,2,4,1,2,1,2,965,1,1,2019400,2032700,2039800,1,2,2,1,4,4,3,5,5,5,3,4,5,5,2,8,2,4,7,3,4,3,3.9,4
항공학,26,,,,,,2,2,,2,,3,4,2,2,1,2,730,1,2,,,,1,1,1,1,3,4,2,4,5,5,5,5,3,2,4,6,2,2,4,3,4,3,3.1,4
항공학,27,2,330,5,1,1,,2,,2,,2,6,2,2,1,2,,2,1,2032700,4111804,,2,,,,5,4,4,4,3,4,4,4,1,3,3,6,2,3,6,4,4,3,3.7,4
항공학,27,,,,,,2,2,,2,,2,4,1,2,1,2,,2,2,,,,2,,,,4,5,4,4,4,4,4,4,4,4,4,7,2,1,4,1,4,3,3.8,4
항공학,25,2,225,2,4,2,,2,,1,심리학과,1,2,2,2,1,2,800,1,1,4149200,,,1,2,1,2,5,5,3,4,4,4,4,4,4,4,4,7,2,3,6,1,4,3,3.2,4
항공학,28,,,,,,0,1,역사문화전공,2,,2,8,1,2,2,2,740,2,2,,,,2,,,,4,5,2,4,4,4,4,3,3,4,4,7,2,3,5,1,4,3,3.2,5
항공학,24,1,64,3,1,2,,2,,2,,7,,2,2,1,2,,1,2,,,,2,,,,4,5,2,4,4,4,4,4,3,2,3,6,2,3,6,1,5,3,3.2,2
해양공학,27,2,266,1,1,2,,1,언론정보문화학부,2,,2,4,1,2,1,2,890,1,2,,,,1,1,1,1,5,4,2,5,4,5,4,4,4,4,4,5,2,4,5,1,1,2,3.3,4
해양공학,28,2,210,2,1,2,,2,,2,,2,8,1,2,2,2,,1,2,,,,1,2,2,2,5,4,3,4,4,5,4,4,4,3,4,7,1,4,6,3,3,3,4.2,5
해양공학,26,1,180,3,1,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,2,1,6,1,4,3,3.2,4
해양공학,29,,,,,,,2,,2,,2,8,1,2,1,2,700,2,2,,,,1,2,2,2,4,3,2,4,4,5,4,4,2,3,2,6,2,2,5,1,4,3,2.8,3
해양공학,27,2,290,1,1,2,,2,,2,,2,4,1,2,2,2,,1,1,2061300,2019400,,1,2,2,1,5,4,2,5,5,4,5,5,5,5,5,6,1,5,2,3,4,3,3.9,2
해양공학,27,,,,,,,2,,2,,2,6,1,1,1,2,730,1,1,2042500,,,1,2,2,1,5,5,5,5,5,5,5,5,5,5,5,8,2,3,4,4,4,3,3.3,5
해양공학,24,2,180,3,3,2,,2,,2,,8,,2,2,1,2,540,2,2,,,,2,,,,4,5,3,5,4,4,4,4,3,2,3,6,1,3,4,4,4,3,3.9,4
해양공학,24,2,200,3,3,2,,2,,2,,6,,2,2,1,2,650,2,1,5010500,,,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,5,2,4,5,3,4,3,3.8,4
해양공학,29,2,210,2,1,2,,1,산업경영공학부,2,,2,6,1,2,1,2,,1,2,,,,2,,,,5,3,3,4,5,5,3,3,3,4,2,5,2,4,5,3,4,3,3.3,4
해양공학,24,,,,,,,2,,2,,7,,2,2,2,2,940,1,1,2077000,,,2,,,,4,3,5,2,3,3,4,3,3,1,3,8,1,4,6,1,5,3,3.3,5
해양공학,24,2,240,3,3,2,,2,,2,,1,,2,2,2,2,680,2,2,,,,2,,,,5,4,4,5,5,5,4,5,3,5,4,8,2,3,6,3,5,3,3.8,4
해양공학,26,1,90,3,5,2,,2,,2,,2,5,2,1,1,2,,2,1,2056400,2056300,2057800,2,,,,4,4,4,4,4,4,4,4,2,4,2,8,2,3,7,3,5,3,3.7,5
기계공학,24,2,60,4,5,2,,2,,2,,7,,2,1,1,2,,2,2,,,,2,,,,5,5,5,5,5,5,2,4,1,5,1,8,2,1,5,1,1,3,3.7,4
기계공학,23,,,,,,,2,,2,,7,,2,1,2,2,700,1,2,,,,2,,,,4,5,4,5,5,5,4,4,3,4,3,8,2,3,5,4,1,3,3.6,4
기계공학,26,2,333,4,3,2,,2,,2,,5,3,1,2,1,1,930,1,2,,,,1,1,2,1,4,4,4,5,5,4,4,4,4,4,3,6,2,3,3,3,1,3,3.7,4
기계공학,27,2,330,4,3,2,,2,,2,,2,6,2,2,1,2,,1,2,,,,1,2,2,1,5,4,4,5,5,5,4,3,5,3,4,6,1,4,6,4,1,3,3.8,3
기계공학,26,2,330,3,2,2,,2,,2,,2,,2,2,1,2,,1,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,5,4,1,3,3.6,4
기계공학,27,2,250,3,4,2,,2,,2,,2,5,1,2,1,2,,2,2,,,,1,2,2,1,4,5,4,4,5,4,4,4,3,4,3,7,1,4,4,4,1,3,3.3,4
기계공학,26,2,270,4,1,2,,2,,2,,2,4,2,2,2,2,840,1,1,2032700,,,1,1,2,1,5,5,5,5,5,4,5,3,3,5,5,8,2,3,5,1,1,3,3.7,5
기계공학,26,2,330,4,3,2,,2,,2,,2,4,2,2,1,2,,2,1,2032700,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,3,6,2,3,5,1,1,3,3.2,4
기계공학,27,2,350,4,4,2,,2,,2,,2,4,2,2,1,1,860,1,2,,,,1,1,2,1,5,4,3,4,5,5,4,5,5,5,4,7,1,4,6,4,1,3,4,5
기계공학,27,2,400,5,3,2,,2,,2,,2,6,2,2,1,2,,1,2,,,,1,1,2,2,4,5,3,5,5,4,4,4,3,3,5,8,2,3,6,3,1,3,3.8,4
기계공학,26,2,120,1,5,2,,1,공학대학 컴퓨터공학과,2,,2,4,2,1,2,2,800,2,1,4111804,,,2,,,,5,4,5,4,4,1,3,3,1,4,3,5,2,3,4,3,1,3,3.9,2
기계공학,27,2,400,5,2,2,,2,,2,,2,6,2,2,1,1,,1,2,,,,2,,,,5,4,4,5,5,5,4,4,4,5,5,7,1,4,6,3,1,3,3.8,5
기계공학,25,1,100,3,5,2,,2,,2,,2,4,2,1,2,2,,1,2,,,,2,,,,4,5,4,5,5,4,4,4,2,5,2,7,2,4,6,4,1,3,4.1,5
기계공학,26,2,250,5,5,1,,2,,2,,2,4,1,2,1,2,,2,1,2032700,4149200,,1,2,2,2,4,5,4,5,5,4,4,4,3,3,3,7,2,4,6,4,1,3,3.5,5
기계공학,29,2,441,5,4,1,,2,,2,,2,10,2,2,2,2,,1,1,1009800,,,2,,,,4,5,5,4,4,5,5,5,3,5,4,8,2,4,5,1,1,3,3.5,4
기계공학,25,2,90,2,4,2,,2,,2,,2,4,2,1,1,2,,1,2,,,,2,,,,5,5,5,5,5,5,5,5,3,3,3,6,2,5,6,3,1,3,3.8,5
기계공학,31,2,261,3,4,1,,2,,2,,5,,1,2,2,2,,1,1,2041500,,,2,,,,4,5,5,5,5,5,5,5,5,4,5,7,1,6,5,3,1,3,3.4,4
기계공학,27,2,310,4,4,2,,2,,2,,2,4,1,2,1,2,,1,1,2032700,,,1,1,2,2,5,5,5,5,5,5,5,3,4,2,4,7,2,4,6,4,1,3,3.6,5
기계공학,27,,,,,,,2,,2,,2,4,1,1,2,2,,1,2,,,,2,,,,4,3,3,3,4,5,4,4,3,5,3,7,2,1,5,4,1,3,3.7,2
기계공학,27,2,280,4,4,2,,2,,2,,2,4,2,2,1,2,700,1,2,,,,2,,,,5,4,4,3,5,5,5,5,4,3,5,9,2,4,7,4,1,3,4.1,5
기계공학,26,2,330,4,3,2,,2,,2,,2,5,1,2,1,2,830,1,2,,,,1,1,2,1,4,3,3,4,4,4,3,3,3,2,3,7,1,4,5,3,1,3,3.8,3
기계공학,26,,,,,,,2,,2,,2,4,2,2,1,2,,2,1,2001300,,,2,,,,4,3,4,4,4,5,5,3,3,3,3,8,2,1,5,1,2,3,3.4,5
기계공학,26,,,,,,,2,,2,,2,4,2,2,1,2,665,1,1,4158400,4111804,,1,2,2,2,5,5,3,5,5,5,5,5,5,5,5,7,2,1,7,1,2,3,3.7,5
기계공학,27,,,,,,,2,,2,,2,4,2,1,2,2,600,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,5,1,2,3,3.5,5
기계공학,29,2,250,3,2,2,,2,,2,,2,5,2,2,2,1,755,2,2,,,,2,,,,4,4,3,4,4,4,4,3,3,5,3,7,2,3,4,5,2,3,2.7,5
기계공학,27,2,350,3,2,1,,2,,2,,2,6,1,2,1,2,,1,1,2039800,,,1,2,2,1,5,5,5,5,5,5,5,5,5,5,5,6,1,4,6,3,2,3,4.2,4
기계공학,26,2,333,5,3,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,1,2,1,1,5,4,3,4,5,5,4,5,5,4,4,6,1,5,5,4,2,3,3.7,3
기계공학,27,2,430,4,3,2,,1,화학공학전공,2,,2,5,2,2,2,2,,1,2,,,,1,2,2,1,5,5,5,5,5,5,4,3,3,3,3,6,2,4,4,4,2,3,3.8,4
기계공학,27,2,267,2,2,2,,2,,2,,2,5,1,2,1,2,,2,2,,,,2,,,,4,4,3,5,5,3,4,3,3,4,3,6,2,4,5,1,2,3,3.6,5
기계공학,25,2,260,4,5,2,,2,,2,,1,,2,2,1,2,,1,2,,,,2,,,,5,4,4,4,4,4,5,4,3,3,4,6,2,4,4,4,2,3,3.8,4
기계공학,27,,,,,,,2,,2,,2,6,2,1,1,2,,2,2,,,,2,,,,3,5,5,5,4,3,5,4,2,3,3,6,2,3,5,3,2,3,4.3,4
기계공학,26,2,300,4,4,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,5,5,4,5,4,4,3,4,5,4,7,2,4,5,1,2,3,3.8,5
기계공학,26,2,100,3,5,2,,2,,2,,2,4,2,1,1,2,760,2,2,,,,2,,,,5,5,4,4,4,4,4,4,4,3,3,7,2,4,5,3,2,3,3.9,2
기계공학,26,,,,,,,2,,2,,2,4,2,1,2,2,,2,1,4079900,4111804,3001400,2,,,,4,4,4,3,4,4,3,3,3,3,3,6,2,3,6,3,3,3,3.8,3
기계공학,27,1,100,3,1,2,,2,,2,,2,8,2,2,1,2,,1,1,2100600,,,1,2,2,2,4,5,5,5,5,4,4,3,3,5,4,5,2,4,6,3,3,3,2.9,4
기계공학,26,,,,,,,2,,2,,2,4,2,1,1,2,895,2,1,2032700,2001300,,2,,,,4,4,3,4,3,4,4,4,3,3,4,7,2,3,6,3,3,3,3.5,4
기계공학,27,2,260,3,4,2,,2,,2,,2,6,2,2,1,2,,2,2,,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,2,5,3,3,3,3.9,5
기계공학,27,2,250,4,2,2,,2,,2,,2,6,2,2,2,2,350,1,2,,,,1,1,2,1,4,4,2,4,4,5,4,5,2,3,2,8,1,3,6,4,3,1,3,5
기계공학,24,2,100,3,4,2,,2,,2,,7,,2,1,1,2,890,2,2,,,,2,,,,5,5,5,5,5,5,5,4,4,4,5,6,1,3,7,4,3,2,3.7,4
기계공학,27,,,,,,0,2,,2,,2,6,1,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,3,3,3,2,2,5,2,1,6,1,3,3,3.6,4
기계공학,26,,,,,,,2,,2,,3,4,2,2,2,2,775,2,1,2032700,,,2,,,,4,4,4,5,5,5,5,4,3,3,5,8,2,3,6,1,3,3,4.1,4
기계공학,28,2,280,4,4,2,,2,,2,,2,8,2,2,1,2,810,2,2,,,,1,2,2,2,4,4,3,3,3,3,4,4,4,3,3,6,2,3,5,3,3,2,3.2,5
기계공학,26,2,330,4,5,2,,2,,2,,2,4,2,2,1,2,745,1,1,2032700,4158400,4111804,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,7,2,3,5,4,3,3,3.9,1
기계공학,26,2,250,3,4,2,,2,,2,,2,4,2,2,1,2,755,2,1,2032700,,,2,,,,5,5,4,4,4,5,5,5,5,3,4,7,2,4,7,4,3,3,3.8,5
기계공학,23,2,280,4,4,1,,2,,2,,1,,2,2,2,1,,2,1,1014800,,,2,,,,4,5,5,4,5,4,4,3,4,4,4,7,2,4,4,1,3,3,4,5
기계공학,27,2,180,2,1,2,,2,,2,,2,6,2,2,1,2,,1,1,1014300,,,1,2,2,1,5,5,1,5,5,3,3,3,3,1,1,7,2,3,4,3,3,3,3.7,4
기계공학,28,2,120,4,1,1,,2,,2,,4,8,2,2,1,2,430,1,1,4111000,2064700,2024100,1,2,2,1,4,5,4,5,5,4,4,4,2,4,2,7,2,1,6,1,3,3,3.1,4
기계공학,27,2,300,4,5,1,,2,,2,,2,4,1,2,1,2,810,1,1,4159800,2001300,,1,2,2,1,4,5,5,5,5,5,5,5,2,4,2,6,2,4,6,3,3,3,3.7,5
기계공학,26,2,280,3,3,2,,2,,2,,2,4,2,2,2,2,520,2,1,2032700,,,2,,,,4,4,5,4,5,4,4,4,5,5,3,6,2,4,6,3,3,3,3.6,4
기계공학,23,,,,,,,2,,2,,6,,2,1,1,2,695,1,2,,,,2,,,,4,3,3,5,5,5,5,5,3,4,3,6,1,1,7,3,3,3,4,3
기계공학,27,,,,,,0,2,,2,,2,4,2,2,2,2,700,2,1,2082000,,,2,,,,4,5,4,4,4,4,3,3,3,3,3,8,1,3,6,4,3,3,3.5,5
기계공학,28,2,275,4,3,2,,2,,2,,2,8,1,2,1,1,,1,1,2032700,,,1,2,1,1,4,4,4,4,4,5,4,4,3,4,2,7,2,3,7,1,4,3,4,5
기계공학,26,2,400,4,4,1,,2,,1,메카트로닉스공학부,2,4,2,2,1,1,850,1,1,4000806,,,1,1,1,1,4,4,5,4,5,4,4,4,4,4,4,8,2,3,6,1,4,3,3.9,4
기계공학,26,2,180,3,4,2,,2,,2,,2,5,2,2,2,2,,2,1,2085700,,,2,,,,5,5,4,4,4,5,5,5,3,2,3,7,2,1,6,3,4,3,2,4
기계공학,27,2,210,4,4,2,,2,,2,,3,2,1,2,2,2,,1,1,2032700,2019400,,1,2,2,1,5,5,3,3,5,5,5,5,5,3,4,6,1,4,7,1,4,3,4.3,4
기계공학,28,2,300,1,3,2,,2,,2,,2,8,2,2,2,1,730,1,2,,,,1,2,2,2,4,5,4,5,5,4,4,4,3,3,3,6,2,3,7,4,4,3,3.6,5
기계공학,26,2,390,5,4,2,,2,,2,,2,4,2,2,1,2,820,2,2,,,,1,1,2,2,4,4,4,3,4,4,4,3,4,4,4,6,1,2,6,3,4,3,3.7,5
기계공학,43,2,450,3,3,2,,2,,2,,4,,2,2,2,2,,2,2,,,,2,,,,5,4,3,4,4,4,4,4,4,4,4,7,2,4,4,3,4,3,3.8,3
기계공학,27,1,159,5,1,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,1,2,2,2,3,4,2,3,3,2,4,3,3,4,2,6,2,2,5,1,4,3,2.5,3
기계공학,24,2,208,4,4,2,,2,,2,,1,,2,2,1,2,700,2,2,,,,1,2,2,1,5,5,4,4,4,4,4,4,4,4,3,8,2,1,5,3,4,3,2.9,2
기계공학,26,2,150,2,3,2,,2,,2,,7,,2,1,2,2,,2,2,,,,2,,,,4,4,3,5,5,4,4,4,2,2,3,6,2,3,4,4,4,2,3.6,4
기계공학,27,2,250,3,3,2,,2,,2,,2,4,2,2,2,2,,1,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,1,3,5,4,4,3,3.4,4
기계공학,26,,,,,,,2,,2,,2,4,2,1,2,2,875,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,1,3,5,1,4,3,3.8,4
기계공학,26,2,320,4,3,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,3,7,1,4,3,3.5,5
기계공학,26,2,316,5,2,1,,2,,2,,2,4,2,2,1,2,820,1,1,2006300,2059800,2084200,1,2,2,2,4,5,5,5,5,5,5,5,5,5,5,7,2,4,7,4,4,3,4.2,4
기계공학,25,2,180,3,5,1,,2,,2,,2,4,2,2,1,2,,2,1,5010500,,,1,1,2,1,4,4,4,4,4,4,4,3,3,3,3,6,1,4,5,4,4,3,3.9,4
기계공학,41,2,400,3,4,1,,2,,2,,4,,2,2,2,2,,2,1,2009600,,,2,,,,4,4,4,4,4,4,4,4,4,4,3,8,1,4,6,3,4,2,3.5,4
